"Symbol","Name","Sector","Industry","Summary Quote"
"LKQ","LKQ Corporation","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq"
"LMFA","LM Funding America, Inc.","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lmfa"
"LMFAW","LM Funding America, Inc.","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lmfaw"
"LOGI","Logitech International S.A.","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi"
"LOGM","LogMein, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm"
"EVAR","Lombard Medical, Inc.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/evar"
"CNCR","Loncar Cancer Immunotherapy ETF","n/a","n/a","http://www.nasdaq.com/symbol/cncr"
"LONE","Lonestar Resources US Inc.","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lone"
"LTEA","Long Island Iced Tea Corp.","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ltea"
"LORL","Loral Space and Communications, Inc.","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl"
"LOXO","Loxo Oncology, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/loxo"
"LPLA","LPL Financial Holdings Inc.","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla"
"LRAD","LRAD Corporation","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad"
"LYTS","LSI Industries Inc.","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts"
"LULU","lululemon athletica inc.","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu"
"LITE","Lumentum Holdings Inc.","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lite"
"LMNX","Luminex Corporation","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx"
"LMOS","Lumos Networks Corp.","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos"
"LUNA","Luna Innovations Incorporated","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna"
"MBTF","M B T Financial Corp","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf"
"MACQ","M I Acquisitions, Inc.","Finance","Business Services","http://www.nasdaq.com/symbol/macq"
"MACQU","M I Acquisitions, Inc.","n/a","n/a","http://www.nasdaq.com/symbol/macqu"
"MACQW","M I Acquisitions, Inc.","Finance","Business Services","http://www.nasdaq.com/symbol/macqw"
"MIII","M III Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/miii"
"MIIIU","M III Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/miiiu"
"MIIIW","M III Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/miiiw"
"MBVX","MabVax Therapeutics Holdings, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mbvx"
"MCBC","Macatawa Bank Corporation","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc"
"MFNC","Mackinac Financial Corporation","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc"
"MTSI","MACOM Technology Solutions Holdings, Inc.","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi"
"MGNX","MacroGenics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx"
"MDGL","Madrigal Pharmaceuticals, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdgl"
"MAGS","Magal Security Systems Ltd.","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags"
"MGLN","Magellan Health, Inc.","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln"
"MGIC","Magic Software Enterprises Ltd.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic"
"CALL","magicJack VocalTec Ltd","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call"
"MNGA","MagneGas Corporation","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga"
"MGYR","Magyar Bancorp, Inc.","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr"
"MHLD","Maiden Holdings, Ltd.","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld"
"MSFG","MainSource Financial Group, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg"
"MMYT","MakeMyTrip Limited","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt"
"MBUU","Malibu Boats, Inc.","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu"
"MLVF","Malvern Bancorp, Inc.","Finance","Banks","http://www.nasdaq.com/symbol/mlvf"
"MAMS","MAM Software Group, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams"
"TUSK","Mammoth Energy Services, Inc.","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/tusk"
"MANH","Manhattan Associates, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh"
"LOAN","Manhattan Bridge Capital, Inc","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/loan"
"MNTX","Manitex International, Inc.","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx"
"MTEX","Mannatech, Incorporated","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex"
"MNKD","MannKind Corporation","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd"
"MANT","ManTech International Corporation","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant"
"MARA","Marathon Patent Group, Inc.","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara"
"MCHX","Marchex, Inc.","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx"
"MARPS","Marine Petroleum Trust","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps"
"MRNS","Marinus Pharmaceuticals, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrns"
"MKTX","MarketAxess Holdings, Inc.","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx"
"MRLN","Marlin Business Services Corp.","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln"
"MAR","Marriott International","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar"
"MBII","Marrone Bio Innovations, Inc.","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii"
"MRTN","Marten Transport, Ltd.","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn"
"MMLP","Martin Midstream Partners L.P.","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp"
"MRVL","Marvell Technology Group Ltd.","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl"
"MASI","Masimo Corporation","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi"
"MTCH","Match Group, Inc.","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/mtch"
"MTLS","Materialise NV","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mtls"
"MPAC","Matlin & Partners Acquisition Corporation","Finance","Business Services","http://www.nasdaq.com/symbol/mpac"
"MPACU","Matlin & Partners Acquisition Corporation","Finance","Business Services","http://www.nasdaq.com/symbol/mpacu"
"MPACW","Matlin & Partners Acquisition Corporation","Finance","Business Services","http://www.nasdaq.com/symbol/mpacw"
"MTRX","Matrix Service Company","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx"
"MAT","Mattel, Inc.","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat"
"MATR","Mattersight Corporation","Technology","EDP Services","http://www.nasdaq.com/symbol/matr"
"MATW","Matthews International Corporation","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw"
"MXIM","Maxim Integrated Products, Inc.","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim"
"MXPT","MaxPoint Interactive, Inc.","Consumer Services","Advertising","http://www.nasdaq.com/symbol/mxpt"
"MXWL","Maxwell Technologies, Inc.","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl"
"MZOR","Mazor Robotics Ltd.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mzor"
"MBFI","MB Financial Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi"
"MBFIP","MB Financial Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfip"
"MCFT","MCBC Holdings, Inc.","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mcft"
"MGRC","McGrath RentCorp","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc"
"MDCA","MDC Partners Inc.","Technology","Advertising","http://www.nasdaq.com/symbol/mdca"
"MFIN","Medallion Financial Corp.","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mfin"
"MFINL","Medallion Financial Corp.","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mfinl"
"MTBC","Medical Transcription Billing, Corp.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mtbc"
"MTBCP","Medical Transcription Billing, Corp.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mtbcp"
"MNOV","MediciNova, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov"
"MDSO","Medidata Solutions, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso"
"MDGS","Medigus Ltd.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdgs"
"MDWD","MediWound Ltd.","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mdwd"
"MDVX","Medovex Corp.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdvx"
"MDVXW","Medovex Corp.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdvxw"
"MEDP","Medpace Holdings, Inc.","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/medp"
"MEIP","MEI Pharma, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/meip"
"MLCO","Melco Resorts & Entertainment Limited","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mlco"
"MLNX","Mellanox Technologies, Ltd.","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx"
"MELR","Melrose Bancorp, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/melr"
"MTSL","MER Telemanagement Solutions Ltd.","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl"
"MELI","MercadoLibre, Inc.","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli"
"MBWM","Mercantile Bank Corporation","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm"
"MERC","Mercer International Inc.","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc"
"MRCY","Mercury Systems Inc","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy"
"EBSB","Meridian Bancorp, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/ebsb"
"VIVO","Meridian Bioscience Inc.","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vivo"
"MRDN","Meridian Waste Solutions, Inc","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/mrdn"
"MRDNW","Meridian Waste Solutions, Inc","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/mrdnw"
"MMSI","Merit Medical Systems, Inc.","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmsi"
"MACK","Merrimack Pharmaceuticals, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack"
"MRSN","Mersana Therapeutics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrsn"
"MRUS","Merus N.V.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrus"
"MLAB","Mesa Laboratories, Inc.","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab"
"MESO","Mesoblast Limited","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/meso"
"CASH","Meta Financial Group, Inc.","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash"
"MEOH","Methanex Corporation","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh"
"MGCD","MGC Diagnostics Corporation","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mgcd"
"MGEE","MGE Energy Inc.","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee"
"MGPI","MGP Ingredients, Inc.","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mgpi"
"MBOT","Microbot Medical Inc. ","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mbot"
"MCHP","Microchip Technology Incorporated","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp"
"MU","Micron Technology, Inc.","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu"
"MICT","Micronet Enertec Technologies, Inc.","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mict"
"MICTW","Micronet Enertec Technologies, Inc.","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mictw"
"MSCC","Microsemi Corporation","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc"
"MSFT","Microsoft Corporation","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft"
"MSTR","MicroStrategy Incorporated","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr"
"MVIS","Microvision, Inc.","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis"
"MPB","Mid Penn Bancorp","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb"
"MTP","Midatech Pharma PLC","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtp"
"MCEP","Mid-Con Energy Partners, LP","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep"
"MBCN","Middlefield Banc Corp.","Finance","Major Banks","http://www.nasdaq.com/symbol/mbcn"
"MSEX","Middlesex Water Company","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex"
"MSBI","Midland States Bancorp, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/msbi"
"MOFG","MidWestOne Financial Group, Inc.","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg"
"MIME","Mimecast Limited","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mime"
"MDXG","MiMedx Group, Inc","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdxg"
"MNDO","MIND C.T.I. Ltd.","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo"
"MB","MINDBODY, Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/mb"
"NERV","Minerva Neurosciences, Inc","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nerv"
"MGEN","Miragen Therapeutics, Inc.","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mgen"
"MRTX","Mirati Therapeutics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrtx"
"MIRN","Mirna Therapeutics, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mirn"
"MSON","MISONIX, Inc.","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson"
"MIND","Mitcham Industries, Inc.","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind"
"MINDP","Mitcham Industries, Inc.","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mindp"
"MITK","Mitek Systems, Inc.","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk"
"MITL","Mitel Networks Corporation","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl"
"MKSI","MKS Instruments, Inc.","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi"
"MMAC","MMA Capital Management, LLC","Finance","Real Estate","http://www.nasdaq.com/symbol/mmac"
"MINI","Mobile Mini, Inc.","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini"
"MOBL","MobileIron, Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobl"
"MMDM","Modern Media Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/mmdm"
"MMDMR","Modern Media Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmr"
"MMDMU","Modern Media Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmu"
"MMDMW","Modern Media Acquisition Corp.","Finance","Business Services","http://www.nasdaq.com/symbol/mmdmw"
"MLNK","ModusLink Global Solutions, Inc","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk"
"MBRX","Moleculin Biotech, Inc.","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mbrx"
"MNTA","Momenta Pharmaceuticals, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta"
"MOMO","Momo Inc.","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/momo"
"MCRI","Monarch Casino & Resort, Inc.","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri"
"MDLZ","Mondelez International, Inc.","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mdlz"
"MGI","Moneygram International, Inc.","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi"
"MPWR","Monolithic Power Systems, Inc.","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr"
"TYPE","Monotype Imaging Holdings Inc.","Technology","EDP Services","http://www.nasdaq.com/symbol/type"
"MNRO","Monro Muffler Brake, Inc.","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro"
"MRCC","Monroe Capital Corporation","n/a","n/a","http://www.nasdaq.com/symbol/mrcc"
"MNST","Monster Beverage Corporation","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst"
"MSDI","Monster Digital, Inc.","Technology","Electronic Components","http://www.nasdaq.com/symbol/msdi"
